panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
kazakhstan,aral,4,1,,Hephthalites (eastern branch),c.450–560,1,,unclassified,hephthalites,unclassified
kazakhstan,steppe,4,0,,Rouran Khaganate (suzerainty),330–555,1,,polity,rouran_khaganate,polity
kazakhstan,zhetysu,4,0,,Rouran Khaganate,330–555,1,,polity,rouran_khaganate,polity
kazakhstan,zhetysu,4,1,,Hephthalites (eastern wing),c.450–560,1,,unclassified,hephthalites,unclassified
kazakhstan,ural,5,0,Medieval — Türkic,Göktürk Khaganate (Western wing),552–659,2,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,aral,5,0,Medieval — Türkic,Göktürk Khaganate (Western wing),552–659,1,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,aral,5,1,Medieval — Türkic,Turgesh Khaganate,699–766,1,,polity,turgesh_khaganate,polity
kazakhstan,steppe,5,0,Medieval — Türkic,Göktürk Khaganate,552–744,1,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,zhetysu,5,0,Medieval — Türkic,Göktürk Khaganate,552–744,1,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,zhetysu,5,1,Medieval — Türkic,Western Turkic (Nushibi wing),603–659,1,,people,western_turkic,people
kazakhstan,ural,6,0,,Khazar Khaganate,650–969,2,khazar_khaganate,linked,khazar_khaganate,existing_polity
kazakhstan,aral,6,0,,Oghuz Yabgu State (Syr Darya),c.750–1055,1,,polity,oghuz_yabgu_state,polity
kazakhstan,aral,6,1,,Kangars / Pecheneg confederation,c.750–900,1,,polity,kangars_pecheneg_confederation,polity
kazakhstan,steppe,6,0,,Kimek–Kipchak confederation,c.750–1220,1,,polity,kimek_kipchak_confederation,polity
kazakhstan,zhetysu,6,0,,Uyghur Khaganate (suzerainty),744–840,1,uyghur_khaganate,linked,uyghur_khaganate,existing_polity
kazakhstan,zhetysu,6,1,,Karluk Khaganate (Zhetysu),766–940,1,,polity,karluk_khaganate,polity
kazakhstan,ural,7,0,,Pechenegs (origin here → move west),c.860–900,1,,event,pechenegs,event
kazakhstan,ural,7,1,,Cuman–Kipchak (Desht-i-Kipchak),c.1050–1220,1,,people,cuman_kipchak,people
kazakhstan,caspian,7,0,,Oghuz (moving west toward Pontic),c.900–1050,1,,people,oghuz,people
kazakhstan,caspian,7,1,,Cuman–Kipchak,c.1050–1220,1,,people,cuman_kipchak,people
kazakhstan,aral,7,0,,Oghuz Yabgu State (declining),–1055,1,,polity,oghuz_yabgu_state,polity
kazakhstan,aral,7,1,,Cuman–Kipchak,c.1050–1220,1,,people,cuman_kipchak,people
kazakhstan,steppe,7,0,,Kimek–Kipchak confederation,c.750–1220,1,,polity,kimek_kipchak_confederation,polity
kazakhstan,zhetysu,7,0,,Kara-Khanid Khanate (Zhetysu),840–1212,1,kara_khanid_khanate,linked,kara_khanid_khanate,existing_polity
kazakhstan,zhetysu,7,1,,Qara Khitai (Western Liao),1124–1218,1,qara_khitai,linked,qara_khitai,existing_polity
kazakhstan,ural,8,0,Mongol Era,Mongol Empire,1220–1242,2,mongol_empire,linked,mongol_empire,existing_polity
kazakhstan,ural,8,1,Mongol Era,Golden Horde (Blue Horde — Ural),1242–1502,2,golden_horde,linked,golden_horde_blue_horde,existing_polity
kazakhstan,aral,8,0,Mongol Era,Mongol Empire,1220–1260,2,mongol_empire,linked,mongol_empire,existing_polity
kazakhstan,aral,8,1,Mongol Era,Golden Horde (White Horde — Aral),1242–1502,2,golden_horde,linked,golden_horde_white_horde,existing_polity
kazakhstan,zhetysu,8,0,Mongol Era,Mongol Empire,1220–1260,1,mongol_empire,linked,mongol_empire,existing_polity
kazakhstan,zhetysu,8,1,Mongol Era,Chagatai Khanate / Moghulistan,1226–1462,1,chagatai_khanate,linked,chagatai_khanate_moghulistan,existing_polity
kazakhstan,zhetysu,8,2,Mongol Era,Timurid Empire (southeastern),1370–1507,1,timurid_empire,linked,timurid_empire,existing_polity
kazakhstan,ural,9,0,Early Modern,Nogai Horde,c.1440–1634,2,,people,nogai_horde,people
kazakhstan,aral,9,0,Early Modern,Uzbek / Shaybanid Khanate (transitional),1428–1510,1,,polity,uzbek_shaybanid_khanate,polity
kazakhstan,aral,9,1,Early Modern,Kazakh Khanate (Small Zhuz),1465–1731,1,kazakh_khanate,linked,kazakh_khanate,existing_polity
kazakhstan,steppe,9,0,Early Modern,Kazakh Khanate (Middle Zhuz),1465–1731,1,kazakh_khanate,linked,kazakh_khanate,existing_polity
kazakhstan,zhetysu,9,0,Early Modern,Kazakh Khanate (Great Zhuz),1465–1731,1,kazakh_khanate,linked,kazakh_khanate,existing_polity
kazakhstan,zhetysu,9,1,Early Modern,Dzungar Khanate pressure,1634–1755,1,dzungar_khanate,linked,dzungar_khanate_pressure,existing_polity
kazakhstan,ural,10,0,,Russian Empire (Small Zhuz protectorate),1731–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,ural,10,1,,Bukei Khanate (Inner Horde),1801–1845,1,,polity,bukei_khanate,polity
kazakhstan,caspian,10,0,,Russian Empire (Zakaspi Oblast),1881–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,aral,10,0,,Russian Empire (Syr-Darya Oblast · Russian Turkestan),1865–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,steppe,10,0,,Russian Empire (Akmolinsk / Turgai Oblast),1824–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,zhetysu,10,0,,Qing Empire (Great Zhuz suzerainty),1757–1860,1,,regime,qing_empire,regime
kazakhstan,zhetysu,10,1,,Russian Empire (Semirechye Oblast),1847–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,ural,11,0,Soviet & Modern,Alash Autonomy,1917–1920,2,,event,alash_autonomy,event
kazakhstan,aral,11,0,Soviet & Modern,Alash Autonomy / Turkestan Autonomy,1917–1920,1,,event,alash_autonomy_turkestan_autonomy,event
kazakhstan,aral,11,1,Soviet & Modern,Turkestan ASSR,1918–1924,1,,polity,turkestan_assr,polity
kazakhstan,steppe,11,0,Soviet & Modern,Alash Autonomy,1917–1920,1,,event,alash_autonomy,event
kazakhstan,steppe,11,1,Soviet & Modern,Kyrgyz-Kazakh ASSR,1920–1925,1,,polity,kyrgyz_kazakh_assr,polity
kazakhstan,zhetysu,11,0,Soviet & Modern,Turkestan ASSR (Semirechye),1918–1924,1,,polity,turkestan_assr,polity
kazakhstan,zhetysu,11,1,Soviet & Modern,Kyrgyz-Kazakh ASSR,1924–1936,1,,polity,kyrgyz_kazakh_assr,polity
kazakhstan,ural,12,0,,Kazakh Soviet Socialist Republic,1936–1991,5,,polity,kazakh_soviet_socialist_republic,polity
kazakhstan,ural,12,1,,Republic of Kazakhstan,1991–,5,,polity,republic_of_kazakhstan,polity
turkmenistan,margiana,0,0,Ancient,BMAC (Bactria–Margiana Archaeological Complex),c.2300–1700 BCE,1,,culture,bmac_culture,culture
turkmenistan,margiana,0,1,Ancient,Saka / Massagetae,c.900–100 BCE,1,,unclassified,saka_massagetae,unclassified
turkmenistan,parthia,0,0,Ancient,Dahae / Parni (proto-Parthian nomads),c.1000–247 BCE,1,,people,dahae_parni,people
turkmenistan,parthia,0,1,Ancient,Media (suzerainty),c.678–550 BCE,1,,unclassified,media,unclassified
turkmenistan,margiana,1,0,,Achaemenid Empire (Margiana Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
turkmenistan,margiana,1,1,,Alexander the Great · Seleucid,330–250 BCE,1,,regime,alexander_the_great_seleucid,regime
turkmenistan,margiana,1,2,,Greco-Bactrian Kingdom,250–130 BCE,1,greco_bactrian_kingdom,linked,greco_bactrian_kingdom,existing_polity
turkmenistan,margiana,1,3,,Yuezhi (Da Yuezhi),c.130–50 BCE,1,,people,yuezhi,people
turkmenistan,margiana,1,4,,Kushan Empire,c.50 BCE–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
turkmenistan,margiana,1,5,,Kushano-Sasanian Kingdom,c.230–365,1,kushano_sasanian_kingdom,linked,kushano_sasanian_kingdom,existing_polity
turkmenistan,margiana,1,6,,Sassanid Empire,224–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
turkmenistan,margiana,1,7,,Kidarites / Xionites,c.350–470,1,,unclassified,kidarites_xionites,unclassified
turkmenistan,margiana,1,8,,Hephthalites,c.450–560,1,,people,hephthalites,people
turkmenistan,margiana,1,9,,Sassanid (restored),560–651,1,,regime,sassanid_empire,existing_polity
turkmenistan,parthia,1,0,,Achaemenid Empire (Parthia Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
turkmenistan,parthia,1,1,,Alexander the Great · Seleucid,330–247 BCE,1,,regime,alexander_the_great_seleucid,regime
turkmenistan,parthia,1,2,,Parthian Empire (Arsacid dynasty — from Nisa),247 BCE–224 CE,1,parthian_empire,linked,parthian_empire,existing_polity
turkmenistan,parthia,1,3,,Sassanid Empire,224–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
turkmenistan,parthia,1,4,,Kidarites / Xionites,c.350–470,1,,unclassified,kidarites_xionites,unclassified
turkmenistan,parthia,1,5,,Hephthalites,c.450–560,1,,people,hephthalites,people
turkmenistan,parthia,1,6,,Sassanid (restored),560–651,1,,regime,sassanid_empire,existing_polity
turkmenistan,margiana,2,0,Medieval,Rashidun Caliphate,651–661,2,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
turkmenistan,margiana,2,1,Medieval,Umayyad Caliphate,661–750,2,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
turkmenistan,margiana,3,0,,Abbasid Caliphate,750–821,2,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
turkmenistan,margiana,3,1,,Tahirid dynasty,821–873,2,,regime,tahirid_dynasty,regime
turkmenistan,margiana,3,2,,Saffarid dynasty,873–900,2,saffarid_dynasty,linked,saffarid_dynasty,existing_polity
turkmenistan,margiana,3,3,,Samanid dynasty,900–999,2,,regime,samanid_dynasty,regime
turkmenistan,margiana,3,4,,Ghaznavid dynasty,999–1040,2,,regime,ghaznavid_dynasty,regime
turkmenistan,margiana,3,5,,Kara-Khanid (eastern fringe),c.1000–1130,2,,unclassified,kara_khanid_khanate,existing_polity
turkmenistan,margiana,3,6,,Seljuk Empire (capital at Merv under Sultan Sanjar),1040–1194,2,seljuk_empire,linked,seljuk_empire,existing_polity
turkmenistan,margiana,4,0,,Ghorid dynasty,1194–1215,2,ghorid_dynasty,linked,ghorid_dynasty,existing_polity
turkmenistan,margiana,4,1,,Khwarazmian Empire (Anushteginid),1194–1231,2,khwarazmian_empire,linked,khwarazmian_empire,existing_polity
turkmenistan,margiana,4,2,,Mongol Empire,1220–1256,2,mongol_empire,linked,mongol_empire,existing_polity
turkmenistan,margiana,4,3,,Il-Khanate,1256–1335,2,,polity,il_khanate,polity
turkmenistan,margiana,5,0,,Togha Temür · Sarbadars,1337–1381,1,,unclassified,togha_temur_sarbadars,unclassified
turkmenistan,margiana,5,1,,Timurid Empire,1370–1507,1,timurid_empire,linked,timurid_empire,existing_polity
turkmenistan,margiana,5,2,,Kara Koyunlu (Black Sheep — western fringe),c.1380–1468,1,kara_koyunlu,linked,kara_koyunlu_black_sheep,existing_polity
turkmenistan,margiana,5,3,,Timurid fragmentation,1450s–1507,1,,regime,timurid_fragmentation,regime
turkmenistan,margiana,5,4,,Aq Qoyunlu (White Sheep — western fringe),1468–1502,1,aq_qoyunlu,linked,aq_qoyunlu_white_sheep,existing_polity
turkmenistan,parthia,5,0,,Kart dynasty · Western Chagatai (contested),1337–1381,1,,regime,kart_dynasty_western_chagatai,regime
turkmenistan,parthia,5,1,,Timurid Empire,1370–1507,1,timurid_empire,linked,timurid_empire,existing_polity
turkmenistan,parthia,5,2,,Kara Koyunlu (Black Sheep),c.1380–1468,1,kara_koyunlu,linked,kara_koyunlu,existing_polity
turkmenistan,parthia,5,3,,Timurid fragmentation,1450s–1507,1,,regime,timurid_fragmentation,regime
turkmenistan,parthia,5,4,,Aq Qoyunlu (White Sheep),1468–1502,1,aq_qoyunlu,linked,aq_qoyunlu,existing_polity
turkmenistan,margiana,6,0,Early Modern,Safavid dynasty (Merv contested with Khorasan),"1510–1510, 1598–1750",1,,regime,safavid_dynasty,regime
turkmenistan,margiana,6,1,Early Modern,Khanate of Bukhara (Merv region),1500s–1785,1,khanate_of_bukhara,linked,khanate_of_bukhara,existing_polity
turkmenistan,margiana,6,2,Early Modern,Afsharid dynasty (Nadir Shah — reunited Merv),1736–1747,1,afsharid_dynasty,linked,afsharid_dynasty_nadir_shah,existing_polity
turkmenistan,margiana,6,3,Early Modern,Khanate of Khiva / Bukhara (contested),1747–1884,1,khanate_of_khiva,linked,khanate_of_khiva_bukhara,existing_polity
turkmenistan,parthia,6,0,Early Modern,Safavid dynasty,1502–1736,1,,regime,safavid_dynasty,regime
turkmenistan,parthia,6,1,Early Modern,Turkmen Tekke (semi-independent),18th–19th c.,1,,unclassified,turkmen_tekke,unclassified
turkmenistan,parthia,6,2,Early Modern,Afsharid dynasty,1736–1796,1,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
turkmenistan,parthia,6,3,Early Modern,Qajar dynasty (Iran),1796–1881,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
turkmenistan,margiana,7,0,,Russian Empire (Transcaspia Oblast — conquest of Merv),1884,1,russian_empire,linked,russian_empire_transcaspia_oblast,existing_polity
turkmenistan,margiana,7,1,,Transcaspia Oblast,1884–1917,1,,polity,transcaspia_oblast,polity
turkmenistan,parthia,7,0,,Russian Empire — Battle of Geok-Tepe (Tekke defeated),1881,1,russian_empire,linked,russian_empire,existing_polity
turkmenistan,parthia,7,1,,Transcaspia Oblast,1881–1917,1,,polity,transcaspia_oblast,polity
turkmenistan,margiana,8,0,Contemporary,Tashkent Soviet (Bolshevik),1917–1919,1,,unclassified,tashkent_soviet,unclassified
turkmenistan,margiana,8,1,Contemporary,Transcaspian Provisional Government (anti-Bolshevik · British-backed),1918–1919,1,,unclassified,transcaspian_provisional_government,unclassified
turkmenistan,parthia,8,0,Contemporary,Transcaspian Provisional Government,1918–1919,1,,unclassified,transcaspian_provisional_government,unclassified
turkmenistan,margiana,9,0,,Turkestan ASSR,1918–1924,2,,polity,turkestan_assr,polity
turkmenistan,margiana,10,0,,Turkmen Soviet Socialist Republic,1924–1991,2,,polity,turkmen_soviet_socialist_republic,polity
turkmenistan,margiana,10,1,,Republic of Turkmenistan,1991–,2,,polity,republic_of_turkmenistan,polity
uzbekistan,khorezm,0,0,Prehistoric,Kelteminar culture,c.6000–3000 BCE,1,,culture,kelteminar_culture,culture
uzbekistan,khorezm,0,1,Prehistoric,Primitive nomads,c.3000–2000 BCE,1,,people,primitive_nomads,people
uzbekistan,khorezm,0,2,Prehistoric,Afanasievo culture,c.3300–2500 BCE,1,,culture,afanasievo_culture,culture
uzbekistan,khorezm,0,3,Prehistoric,Indo-European influx (Avestan peoples),c.2000 BCE,1,,people,indo_european_influx,people
uzbekistan,transoxiana,0,0,Prehistoric,BMAC (Bactria–Margiana Archaeological Complex),c.2300–1700 BCE,1,,culture,bmac_culture,culture
uzbekistan,transoxiana,0,1,Prehistoric,Andronovo culture,c.2000–900 BCE,1,,culture,andronovo_culture,culture
uzbekistan,transoxiana,0,2,Prehistoric,Indo-European migrations (West & East Iranian),c.1500–800 BCE,1,,event,indo_european_migrations,event
uzbekistan,fergana,0,0,Prehistoric,BMAC (Bactria–Margiana Archaeological Complex),c.2300–1700 BCE,1,,culture,bmac_culture,culture
uzbekistan,fergana,0,1,Prehistoric,Andronovo culture,c.2000–900 BCE,1,,culture,andronovo_culture,culture
uzbekistan,fergana,0,2,Prehistoric,Indo-European migrations (East Iranian · Tocharian),c.1500–800 BCE,1,,event,indo_european_migrations,event
uzbekistan,khorezm,1,0,Ancient,Achaemenid Empire (Chorasmia Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
uzbekistan,khorezm,1,1,Ancient,Alexander the Great · Seleucid,330–250 BCE,1,,regime,alexander_the_great_seleucid,regime
uzbekistan,khorezm,1,2,Ancient,Scythians / Saka,c.700–100 BCE,1,,people,scythians_saka,people
uzbekistan,khorezm,1,3,Ancient,Kangju (Kang kingdom),c.250 BCE–350 CE,1,,polity,kangju,polity
uzbekistan,khorezm,1,4,Ancient,Parthia (suzerainty),247 BCE–224 CE,1,,unclassified,parthia,unclassified
uzbekistan,transoxiana,1,0,Ancient,Achaemenid Empire (Sogdiana Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
uzbekistan,transoxiana,1,1,Ancient,Alexander the Great · Seleucid,330–250 BCE,1,,regime,alexander_the_great_seleucid,regime
uzbekistan,transoxiana,1,2,Ancient,Greco-Bactrian Kingdom,250–130 BCE,1,greco_bactrian_kingdom,linked,greco_bactrian_kingdom,existing_polity
uzbekistan,transoxiana,1,3,Ancient,Yuezhi (Da Yuezhi),c.130–50 BCE,1,,people,yuezhi,people
uzbekistan,transoxiana,1,4,Ancient,Kushan Empire,c.50 BCE–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
uzbekistan,fergana,1,0,Ancient,Achaemenid Empire (Ferghana Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
uzbekistan,fergana,1,1,Ancient,Alexander the Great · Seleucid,330–250 BCE,1,,regime,alexander_the_great_seleucid,regime
uzbekistan,fergana,1,2,Ancient,Dayuan (Ferghana Kingdom — 'Heavenly Horses'),c.250–50 BCE,1,,polity,dayuan_ferghana_kingdom,polity
uzbekistan,fergana,1,3,Ancient,Wusun,c.160 BCE–5th c.,1,,people,wusun,people
uzbekistan,fergana,1,4,Ancient,Kushan Empire,c.50 BCE–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
uzbekistan,khorezm,2,0,,Afrigid dynasty (Khorezm),305–995,1,,regime,afrigid_dynasty,regime
uzbekistan,khorezm,2,1,,Kushano-Sasanian / Sassanid,224–425,1,,regime,kushano_sasanian_sassanid,regime
uzbekistan,khorezm,2,2,,Kidarites / Xionites,c.350–470,1,,unclassified,kidarites_xionites,unclassified
uzbekistan,khorezm,2,3,,Hephthalites,c.450–560,1,,people,hephthalites,people
uzbekistan,khorezm,2,4,,Göktürk Empire → Western Turks,552–659,1,,polity,gokturk_empire_western_turks,polity
uzbekistan,transoxiana,2,0,,Kushano-Sasanian / Sassanid,224–560,1,,regime,kushano_sasanian_sassanid,regime
uzbekistan,transoxiana,2,1,,Kidarites / Xionites,c.350–470,1,,unclassified,kidarites_xionites,unclassified
uzbekistan,transoxiana,2,2,,Hephthalites,c.450–560,1,,people,hephthalites,people
uzbekistan,transoxiana,2,3,,Sassanid (Sogdian city-states as vassals),560–651,1,,regime,sassanid_empire,existing_polity
uzbekistan,transoxiana,2,4,,Göktürk Empire → Western Turks,552–659,1,,polity,gokturk_empire_western_turks,polity
uzbekistan,fergana,2,0,,Tocharians · local principalities,2nd–6th c.,1,,unclassified,tocharians_local_principalities,unclassified
uzbekistan,fergana,2,1,,Kidarites / Xionites,c.350–470,1,,unclassified,kidarites_xionites,unclassified
uzbekistan,fergana,2,2,,Hephthalites,c.450–560,1,,people,hephthalites,people
uzbekistan,fergana,2,3,,Göktürk Empire → Western Turks,552–659,1,,polity,gokturk_empire_western_turks,polity
uzbekistan,khorezm,3,0,Medieval (Mawarannahr),Rashidun Caliphate,637–661,1,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
uzbekistan,khorezm,3,1,Medieval (Mawarannahr),Umayyad Caliphate,661–750,1,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
uzbekistan,khorezm,3,2,Medieval (Mawarannahr),Turgesh Khaganate,699–766,1,,polity,turgesh_khaganate,polity
uzbekistan,transoxiana,3,0,Medieval (Mawarannahr),Rashidun Caliphate,637–661; Battle of Talas (751),1,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
uzbekistan,transoxiana,3,1,Medieval (Mawarannahr),Umayyad Caliphate (Transoxiana conquest),705–750,1,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
uzbekistan,transoxiana,3,2,Medieval (Mawarannahr),Tang Anxi Protectorate,658–751,1,,regime,tang_anxi_protectorate,regime
uzbekistan,fergana,3,0,Medieval (Mawarannahr),Umayyad Caliphate,710–750; Battle of Talas (751),1,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
uzbekistan,fergana,3,1,Medieval (Mawarannahr),Tang Anxi Protectorate,659–751,1,,regime,tang_anxi_protectorate,regime
