entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
russian_empire,existing_polity,Russian Empire,,40,kazakhstan|turkmenistan|uzbekistan|manchuria|mongolia|baltic|belarus|romania|russia|ukraine|armenia|azerbaijan|georgia|iran,Russian Empire (Small Zhuz protectorate) | Russian Empire (Zakaspi Oblast) | Russian Empire (Syr-Darya Oblast · Russian Turkestan) | Russian Empire (Akmolinsk / Turgai Oblast) | Russian Empire (Semirechye Oblast) | Russian Empire — Battle of Geok-Tepe (Tekke defeated) | Russian Empire (Khiva Protectorate) | Russian Empire (Bukhara Protectorate) | Russian Empire (Kokand Protectorate) | Russian Empire — Fergana Oblast (direct rule) | Russian Empire — Amur | Russian Empire — CER · Trans-Siberian Rwy | Russian Empire | Russian Empire — Governorate of Estonia (Reval) | Russian Empire (Partitions of Poland 1795) | Russian Empire — Partitions of Poland | Russian Empire — Bessarabia (east of Prut) | Russian Empire (proclaimed 1721) | Russian Empire — Volga-Don region | Russian Empire — Siberian expansion continues | Russian Empire — Napoleonic era | Russian Empire — Caucasus wars | Russian Empire — East Siberia · Amur acquired from China | Russian Empire — emancipation of serfs (1861) · industrialisation | Russian Empire — Trans-Siberian Railway | Russian Empire — Trans-Siberian Railway · Russo-Japanese War | Russian Empire — New Russia (Novorossiya) | Russian Empire — Crimea annexed | Russian Empire — Kyiv guberniya | Russian Empire — Novorossiya · Odessa (founded 1794) | Russian Empire — Taurida guberniya | Russian Empire (after Turkmenchay) | Russian Empire (Gulistan Treaty) | Russian Empire (Baku Governorate) | Russian Empire (Tiflis Governorate) | Russian Empire (ceded territories) | Russian Empire (occupied)
bukei_khanate,polity,Bukei Khanate,,1,kazakhstan,Bukei Khanate (Inner Horde)
qing_empire,regime,Qing Empire (Great Zhuz suzerainty),Qing Empire,1,kazakhstan,Qing Empire (Great Zhuz suzerainty)
alash_autonomy,event,Alash Autonomy,,2,kazakhstan,Alash Autonomy
alash_autonomy_turkestan_autonomy,event,Alash Autonomy / Turkestan Autonomy,,1,kazakhstan,Alash Autonomy / Turkestan Autonomy
turkestan_assr,polity,Turkestan ASSR,,5,kazakhstan|turkmenistan|uzbekistan,Turkestan ASSR | Turkestan ASSR (Semirechye) | Turkestan ASSR (Fergana Oblast) | Turkestan ASSR (Fergana)
kyrgyz_kazakh_assr,polity,Kyrgyz-Kazakh ASSR,,2,kazakhstan,Kyrgyz-Kazakh ASSR
kazakh_soviet_socialist_republic,polity,Kazakh Soviet Socialist Republic,,1,kazakhstan,Kazakh Soviet Socialist Republic
republic_of_kazakhstan,polity,Republic of Kazakhstan,,1,kazakhstan,Republic of Kazakhstan
bmac_culture,culture,BMAC,,3,turkmenistan|uzbekistan,BMAC (Bactria–Margiana Archaeological Complex)
dahae_parni,people,Dahae / Parni,,1,turkmenistan,Dahae / Parni (proto-Parthian nomads)
media,unclassified,Media,,1,turkmenistan,Media (suzerainty)
alexander_the_great_seleucid,regime,Alexander the Great · Seleucid,Alexander the Great · Seleucid,5,turkmenistan|uzbekistan,Alexander the Great · Seleucid
kidarites_xionites,unclassified,Kidarites / Xionites,,5,turkmenistan|uzbekistan,Kidarites / Xionites
togha_temur_sarbadars,unclassified,Togha Temür · Sarbadars,,1,turkmenistan,Togha Temür · Sarbadars
kara_koyunlu_black_sheep,existing_polity,Kara Koyunlu (Black Sheep,,1,turkmenistan,Kara Koyunlu (Black Sheep — western fringe)
timurid_fragmentation,regime,Timurid fragmentation,Timurid fragmentation,2,turkmenistan,Timurid fragmentation
aq_qoyunlu_white_sheep,existing_polity,Aq Qoyunlu (White Sheep,,1,turkmenistan,Aq Qoyunlu (White Sheep — western fringe)
kart_dynasty_western_chagatai,regime,Kart dynasty · Western Chagatai (contested),Kart dynasty · Western Chagatai,1,turkmenistan,Kart dynasty · Western Chagatai (contested)
kara_koyunlu,existing_polity,Kara Koyunlu,,6,turkmenistan|armenia|azerbaijan|georgia|iran,Kara Koyunlu (Black Sheep) | Kara Koyunlu
aq_qoyunlu,existing_polity,Aq Qoyunlu,,6,turkmenistan|armenia|azerbaijan|georgia|iran,Aq Qoyunlu (White Sheep) | Aq Qoyunlu
khanate_of_bukhara,existing_polity,Khanate of Bukhara,,2,turkmenistan|uzbekistan,Khanate of Bukhara (Merv region) | Khanate of Bukhara
afsharid_dynasty_nadir_shah,existing_polity,Afsharid dynasty (Nadir Shah,,1,turkmenistan,Afsharid dynasty (Nadir Shah — reunited Merv)
khanate_of_khiva_bukhara,existing_polity,Khanate of Khiva / Bukhara,,1,turkmenistan,Khanate of Khiva / Bukhara (contested)
turkmen_tekke,unclassified,Turkmen Tekke,,1,turkmenistan,Turkmen Tekke (semi-independent)
qajar_dynasty,existing_polity,Qajar dynasty,,9,turkmenistan|iran,Qajar dynasty (Iran) | Qajar (consolidating) | Qajar Dynasty
russian_empire_transcaspia_oblast,existing_polity,Russian Empire (Transcaspia Oblast,,1,turkmenistan,Russian Empire (Transcaspia Oblast — conquest of Merv)
transcaspia_oblast,polity,Transcaspia Oblast,,2,turkmenistan,Transcaspia Oblast
tashkent_soviet,unclassified,Tashkent Soviet,,1,turkmenistan,Tashkent Soviet (Bolshevik)
transcaspian_provisional_government,unclassified,Transcaspian Provisional Government,,2,turkmenistan,Transcaspian Provisional Government (anti-Bolshevik · British-backed) | Transcaspian Provisional Government
turkmen_soviet_socialist_republic,polity,Turkmen Soviet Socialist Republic,,1,turkmenistan,Turkmen Soviet Socialist Republic
republic_of_turkmenistan,polity,Republic of Turkmenistan,,1,turkmenistan,Republic of Turkmenistan
primitive_nomads,people,Primitive nomads,,1,uzbekistan,Primitive nomads
indo_european_influx,people,Indo-European influx,,1,uzbekistan,Indo-European influx (Avestan peoples)
indo_european_migrations,event,Indo-European migrations,,2,uzbekistan,Indo-European migrations (West & East Iranian) | Indo-European migrations (East Iranian · Tocharian)
scythians_saka,people,Scythians / Saka,,1,uzbekistan,Scythians / Saka
kangju,polity,Kangju,,2,uzbekistan|xinjiang,Kangju (Kang kingdom) | Kangju (far northwest)
parthia,unclassified,Parthia,,1,uzbekistan,Parthia (suzerainty)
dayuan_ferghana_kingdom,polity,Dayuan (Ferghana Kingdom,,1,uzbekistan,Dayuan (Ferghana Kingdom — 'Heavenly Horses')
wusun,people,Wusun,,3,uzbekistan|xinjiang,"Wusun | Wusun (Ili Valley) | Wusun (Ili Valley, semi-autonomous)"
afrigid_dynasty,regime,Afrigid dynasty (Khorezm),Afrigid dynasty,2,uzbekistan,Afrigid dynasty (Khorezm)
kushano_sasanian_sassanid,regime,Kushano-Sasanian / Sassanid,Kushano-Sasanian / Sassanid,2,uzbekistan,Kushano-Sasanian / Sassanid
gokturk_empire_western_turks,polity,Göktürk Empire → Western Turks,,4,uzbekistan|xinjiang,Göktürk Empire → Western Turks | Göktürk Empire → Western Turks (Ön Oq)
tocharians_local_principalities,unclassified,Tocharians · local principalities,,1,uzbekistan,Tocharians · local principalities
tang_anxi_protectorate,regime,Tang Anxi Protectorate,Tang Anxi Protectorate,2,uzbekistan,Tang Anxi Protectorate
khwarazmian_empire_anushteginid,existing_polity,Khwarazmian Empire (Anushteginid,,1,uzbekistan,Khwarazmian Empire (Anushteginid — capital: Urgench)
golden_horde,existing_polity,Golden Horde,,4,uzbekistan|romania|russia,Golden Horde (Kipchak Khanate) | Golden Horde (post-Mongol invasion) | Golden Horde — Sarai (capital on lower Volga)
qunghirat_dynasty,regime,Qunghirat dynasty,Qunghirat dynasty,1,uzbekistan,Qunghirat dynasty
western_chagatai_khanate,existing_polity,Western Chagatai Khanate,,1,uzbekistan,Western Chagatai Khanate
eastern_chagatai,existing_polity,Eastern Chagatai,,1,uzbekistan,Eastern Chagatai (Moghulistan)
uzbek_khanate,regime,Uzbek Khanate (Shaybani dynasty),Uzbek Khanate,3,uzbekistan,Uzbek Khanate (Shaybani dynasty) | Uzbek Khanate
khanate_of_khiva,existing_polity,Khanate of Khiva,,1,uzbekistan,Khanate of Khiva
emirate_of_bukhara,regime,Emirate of Bukhara (Manghit dynasty),Emirate of Bukhara,1,uzbekistan,Emirate of Bukhara (Manghit dynasty)
khanate_of_kokand,existing_polity,Khanate of Kokand,,1,uzbekistan,Khanate of Kokand
basmachi_movement,unclassified,Basmachi movement,,1,uzbekistan,Basmachi movement
turkestan_autonomy,event,Turkestan Autonomy,,1,uzbekistan,Turkestan Autonomy
khorezm_people_s_soviet_republic,people,Khorezm People's Soviet Republic,,1,uzbekistan,Khorezm People's Soviet Republic
bukhara_people_s_soviet_republic,people,Bukhara People's Soviet Republic,,1,uzbekistan,Bukhara People's Soviet Republic
uzbek_soviet_socialist_republic,polity,Uzbek Soviet Socialist Republic,,1,uzbekistan,Uzbek Soviet Socialist Republic
republic_of_uzbekistan,polity,Republic of Uzbekistan,,1,uzbekistan,Republic of Uzbekistan
tocharians,people,Tocharians,,2,xinjiang,Tocharians (Indo-European western settlers) | Tocharians (Kucha · Karasahr · Loulan · Khotan)
saka_indo_iranian_influx,unclassified,Saka / Indo-Iranian influx,,1,xinjiang,Saka / Indo-Iranian influx
lesser_yuezhi,people,Lesser Yuezhi,,1,xinjiang,Lesser Yuezhi (settled here after 165 BCE)
shule_suoche_forming,event,Shule · Suoche forming,,1,xinjiang,Shule (Kashgar) · Suoche (Yarkand) forming
saka_city_states_forming,polity,Saka city-states forming,,1,xinjiang,Saka city-states forming
loulan_khotan_kucha,unclassified,Loulan · Khotan · Kucha,,1,xinjiang,Loulan (Kroraina) · Khotan (Yutian) · Kucha (Qiuci)
cheshi_jushi_people,people,Cheshi / Jushi people,,1,xinjiang,Cheshi / Jushi people (proto-Turfan)
yanqi_city_state_forming,polity,Yanqi city-state forming,,1,xinjiang,Yanqi (Karasahr) city-state forming
western_han_protectorate_of_western_regions,regime,Western Han Protectorate of Western Regions (都護府),Western Han Protectorate of Western Regions,1,xinjiang,Western Han Protectorate of Western Regions (都護府)
xiongnu_dominance,existing_polity,Xiongnu dominance,,1,xinjiang,Xiongnu dominance (interlude)
eastern_han_protectorate_of_western_regions,regime,Eastern Han Protectorate of Western Regions,Eastern Han Protectorate of Western Regions,1,xinjiang,Eastern Han Protectorate of Western Regions
semi_independent_city_states_kushan_influence,polity,Semi-independent city-states · Kushan influence,,1,xinjiang,Semi-independent city-states · Kushan influence
han_wei_jin__western_regions,regime,Han · Wei · Jin — Western Regions (長史府),Western Regions,1,xinjiang,Han · Wei · Jin — Western Regions (長史府)
yueban,existing_polity,Yueban,,1,xinjiang,Yueban (悅般 — Northern Xiongnu remnant)
xianbei,people,Xianbei,,4,xinjiang|china|manchuria|mongolia,Xianbei | Xianbei (Murong · Tuoba) | Xianbei (鮮卑) — dominant steppe power
former_liang_former_qin,unclassified,Former Liang · Former Qin,,1,xinjiang,Former Liang · Former Qin
later_liang_northern_liang,unclassified,Later Liang · Northern Liang,,1,xinjiang,Later Liang · Northern Liang
rouran_suzerainty,people,Rouran suzerainty,,2,xinjiang,Rouran (Avars) suzerainty | Rouran suzerainty
former_liang_northern_liang,unclassified,Former Liang · Northern Liang,,1,xinjiang,Former Liang · Northern Liang
northern_liang,unclassified,Northern Liang,,1,xinjiang,Northern Liang (capital briefly at Gaochang)
gaochang_kingdom,polity,Gaochang Kingdom,,1,xinjiang,Gaochang Kingdom (高昌 — local dynasties)
northern_wei_tributary,regime,Northern Wei tributary,Northern Wei tributary,1,xinjiang,Northern Wei tributary
western_wei_northern_zhou_tributary,regime,Western Wei / Northern Zhou tributary,Western Wei / Northern Zhou tributary,1,xinjiang,Western Wei / Northern Zhou tributary
tiele_confederation,polity,Tiele confederation,,1,xinjiang,Tiele confederation
lushui_hu,existing_polity,Lushui Hu,,1,xinjiang,Lushui Hu (盧水胡 — Xiongnu-related)
nushibi_western_gokturk_tribe,people,Nushibi (Western Göktürk tribe,,1,xinjiang,Nushibi (Western Göktürk tribe — Ili Valley)
sui_dynasty,existing_polity,Sui Dynasty,,5,xinjiang|china|manchuria|mongolia|vietnam,Sui Dynasty (tributary) | Sui Dynasty (隋) | Sui | Sui (隋) | Sui dynasty — Giao Châu
gokturk_empire_eastern_turks,polity,Göktürk Empire → Eastern Turks,,1,xinjiang,Göktürk Empire (Altai heartland) → Eastern Turks
xueyantuo,people,Xueyantuo,,2,xinjiang|mongolia,Xueyantuo | Xueyantuo (薛延陀)
tang_tributary,regime,Tang tributary (Duolu/Nushibi Turks),Tang tributary,1,xinjiang,Tang tributary (Duolu/Nushibi Turks)
tang_dynasty,existing_polity,Tang Dynasty,,10,xinjiang|china|manchuria|mongolia|vietnam,"Tang Dynasty — Anxi Protectorate (安西都護府, garrison: Kashgar) | Tang Dynasty — Anxi Protectorate | Tang Dynasty (唐) | Tang | Tang — declining | Tang (唐) | Tang dynasty (唐) | Tang dynasty — Giao Châu (An Nam đô hộ phủ)"
shatuo_turks,unclassified,Shatuo Turks,,1,xinjiang,Shatuo Turks (eastern Dzungaria)
tibetan_empire_occupation,existing_polity,Tibetan Empire occupation,,1,xinjiang,Tibetan Empire (吐蕃) occupation
samanid_influence,regime,Samanid influence (far west Kashgaria),Samanid influence,1,xinjiang,Samanid influence (far west Kashgaria)
tibetan_empire,existing_polity,Tibetan Empire,,5,xinjiang|china|tibet,Tibetan Empire | Tibetan Empire (吐蕃) | Tibetan Empire — Songtsen Gampo · Trisong Detsen | Tibetan Empire (periphery)
second_turkic_khaganate,polity,Second Türkic Khaganate,,3,xinjiang|mongolia,Second Türkic Khaganate | Second Türkic Khaganate (heartland) | Second Turkic Khaganate (後突厥)
turfan_uyghurs,unclassified,Turfan Uyghurs,,2,xinjiang,Turfan Uyghurs (高昌回鶻 Gaochang Huihu) | Turfan Uyghurs (高昌回鶻) — Buddhist center
kyrgyz_empire,polity,Kyrgyz Empire,,1,xinjiang,Kyrgyz Empire (brief dominance after 840)
karluk_yabgu_state,polity,Karluk Yabgu state,,1,xinjiang,Karluk Yabgu state (Ili/Chuy valleys)
kangar_kimek_kipchak,people,Kangar / Kimek-Kipchak,,1,xinjiang,Kangar / Kimek-Kipchak
kara_khanid_khanate_first_islamic_turkic_state,existing_polity,Kara-Khanid Khanate (first Islamic Turkic state,,1,xinjiang,Kara-Khanid Khanate (first Islamic Turkic state — Kashgar capital)
ghaznavid_influence,regime,Ghaznavid influence (far west),Ghaznavid influence,1,xinjiang,Ghaznavid influence (far west)
seljuk_suzerainty,regime,Seljuk suzerainty (western Kashgaria),Seljuk suzerainty,3,xinjiang|arabia|iraq,Seljuk suzerainty (western Kashgaria) | Seljuk suzerainty (nominal) | Seljuk suzerainty
khotan_kingdom_last_buddhist_oasis,polity,Khotan Kingdom (last Buddhist oasis,,1,xinjiang,Khotan Kingdom (last Buddhist oasis — conquered by Karakhanids)
timurid_influence,regime,Timurid influence (western Tarim),Timurid influence,1,xinjiang,Timurid influence (western Tarim)
ogedei_khanate_yuan_dynasty,existing_polity,Ogedei Khanate / Yuan Dynasty,,1,xinjiang,Ogedei Khanate / Yuan Dynasty (Turfan)
chagatai_khanate_eastern,existing_polity,Chagatai Khanate (eastern,,1,xinjiang,Chagatai Khanate (eastern — Moghulistan)
moghulistan,existing_polity,Moghulistan Khanate,,2,xinjiang,Moghulistan Khanate (capital: Almaliq → Kashgar) | Moghulistan Khanate (eastern)
yarkand_khanate_said_khanate,existing_polity,Yarkand Khanate / Said Khanate,,1,xinjiang,Yarkand Khanate / Said Khanate
kokand_khanate,polity,Kokand Khanate,,1,xinjiang,Kokand Khanate (western influence)
yarkand_khanate,existing_polity,Yarkand Khanate,,1,xinjiang,Yarkand Khanate (Tarim Basin control)
khoja_rule,unclassified,Khoja rule,,1,xinjiang,Khoja rule (Aq-taghliq / Qara-taghliq factions)
eastern_chagatai_uyghurstan_khanate,polity,Eastern Chagatai / Uyghurstan Khanate,,1,xinjiang,Eastern Chagatai / Uyghurstan Khanate
turfan_khanate,polity,Turfan Khanate,,1,xinjiang,Turfan Khanate (Chagatayid)
kumul_khanate,polity,Kumul Khanate,,1,xinjiang,Kumul (Hami) Khanate
khoshut_khanate,existing_polity,Khoshut Khanate,,2,xinjiang|tibet,Khoshut Khanate (southern Dzungaria) | Khoshut Khanate (Gushi Khan)
oirat_dzungar_khanate_forming,existing_polity,Oirat → Dzungar Khanate forming,,1,xinjiang,Oirat → Dzungar Khanate forming
dzungar_conquest_of_kashgaria,existing_polity,Dzungar conquest of Kashgaria,,1,xinjiang,Dzungar conquest of Kashgaria (Yarkand Khanate ended)
qing_dynasty,existing_polity,Qing Dynasty,,11,xinjiang|china|korea|manchuria|mongolia,Qing Dynasty — Uyghur/Muslim Tarim Basin | Qing Dynasty (清) | Qing Dynasty | Qing | Qing — declining | Qing dynasty (清)
dzungar_khanate_peak_power,existing_polity,Dzungar Khanate (peak power,,1,xinjiang,Dzungar Khanate (peak power — capital: Ghulja/Yining)
yettishar,polity,Yettishar,,1,xinjiang,Yettishar — Ya'qub Beg's Emirate (Kashgar base)
qing_reconquest_xinjiang_province,regime,Qing reconquest → Xinjiang Province (新疆省),Qing reconquest → Xinjiang Province,1,xinjiang,Qing reconquest → Xinjiang Province (新疆省)
republic_of_china,existing_polity,Republic of China,,4,xinjiang|china|mongolia,Republic of China — Xinjiang Province | Republic of China (中华民国) | Republic of China (中华民国) — Taiwan | Republic of China
first_east_turkestan_republic_kashgar,polity,First East Turkestan Republic (Kashgar,,1,xinjiang,First East Turkestan Republic (Kashgar — Islamic Republic)
roc_xinjiang__warlord_governors,regime,ROC Xinjiang — Warlord governors (Jin Shuren · Sheng Shicai),Warlord governors (Jin Shuren · Sheng Shicai),1,xinjiang,ROC Xinjiang — Warlord governors (Jin Shuren · Sheng Shicai)
second_east_turkestan_republic_etr2,polity,Second East Turkestan Republic (ETR2,,1,xinjiang,"Second East Turkestan Republic (ETR2 — Ili / Dzungaria, Soviet-backed)"
prc,polity,PRC,,4,xinjiang|manchuria|mongolia,PRC — Xinjiang Uyghur Autonomous Region (新疆维吾尔自治区) | PRC — Northeast Three Provinces | PRC — Inner Mongolia Autonomous Region
east_turkestan_government_in_exile,event,East Turkestan Government in Exile,,1,xinjiang,East Turkestan Government in Exile
pre_aksumite_coastal_trade,unclassified,Pre-Aksumite coastal trade,,1,ethiopia,Pre-Aksumite coastal trade (Adulis port)
d_mt_kingdom,polity,D'mt Kingdom,,1,ethiopia,D'mt Kingdom (Ye'ha capital)
pre_aksumite_chiefdoms,unclassified,Pre-Aksumite chiefdoms,,1,ethiopia,Pre-Aksumite chiefdoms
pre_aksumite_tribes_punt_coast,people,Pre-Aksumite tribes · Punt coast,,1,ethiopia,Pre-Aksumite tribes · Punt coast
aksumite_kingdom,existing_polity,Aksumite Kingdom,,2,ethiopia,Aksumite Kingdom — Adulis (main Red Sea port) | Aksumite Kingdom (capital: Aksum)
aksumite_expansion_southward,event,Aksumite expansion southward,,1,ethiopia,Aksumite expansion southward
islamic_coastal_presence,polity,Islamic coastal presence,,1,ethiopia,Islamic coastal presence — Dahlak Sultanate
aksumite_decline,event,Aksumite decline,,1,ethiopia,Aksumite decline (Islamic trade disruption)
post_aksum_fragmentation,event,Post-Aksum fragmentation,,1,ethiopia,Post-Aksum fragmentation
dahlak_sultanate,polity,Dahlak Sultanate,,1,ethiopia,Dahlak Sultanate (Islamic)
beja_habesha_coastal_lords,unclassified,Beja / Habesha coastal lords,,1,ethiopia,Beja / Habesha coastal lords
zagwe_dynasty,existing_polity,Zagwe Dynasty,,1,ethiopia,Zagwe Dynasty (capital: Lalibela)
zagwe_fringe_various_cushitic_kingdoms,unclassified,Zagwe fringe / various Cushitic kingdoms,,1,ethiopia,Zagwe fringe / various Cushitic kingdoms
egyptian_mamluk_ottoman_coastal_influence,regime,Egyptian Mamluk / Ottoman coastal influence,Egyptian Mamluk / Ottoman coastal influence,1,ethiopia,Egyptian Mamluk / Ottoman coastal influence
solomonic_restoration__yekuno_amlak,regime,Solomonic restoration — Yekuno Amlak,Yekuno Amlak,1,ethiopia,Solomonic restoration — Yekuno Amlak
solomonic_expansion_south,event,Solomonic expansion south,,1,ethiopia,Solomonic expansion south
ottoman_empire,existing_polity,Ottoman Empire,,36,ethiopia|bosnia|bulgaria|croatia|czech_slovakia|greece|north_macedonia|serbia|anatolia|arabia|armenia|egypt|georgia|iraq|levant|yemen|libya|tunisia,"Ottoman Empire — Massawa port | Ottoman Empire — Bosnia Eyalet / Vilayet (1463–1878) · Muslim, Orthodox & Catholic communities | Ottoman Empire — Danube vilayet · Rumelia · Bulgarian national revival movement | Ottoman Empire — most of Slavonia | Ottoman Empire — Ottoman Hungary (south) | Ottoman Empire — Greek millet · Phanariots · Klephts | Ottoman Empire | Ottoman — early conquest | Ottoman Empire — Monastir, Kosovo & Salonika vilayets | Ottoman Empire (suppressed uprising) | Ottoman Empire — conquest complete | Ottoman Empire — Rumelia · Kosovo vilayet | Ottoman (Kuwait · N. Gulf) | Ottoman (nominal) | Ottoman Empire — Armenian Genocide | Ottoman Empire (conquest of Egypt 1517) | Ottoman Empire (Samtskhe / SW Georgia) | Ottoman Empire — Bilad al-Sham provinces (Damascus · Aleppo · Sidon · Tripoli · Jerusalem) | Ottoman Empire (1st occupation) | Ottoman Empire (2nd occupation) | Ottoman Empire (Eyalet of Tunis)"
