entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
lakhmid_kingdom,existing_polity,Lakhmid Kingdom,,2,arabia|iraq,"Lakhmid Kingdom (NE, Sassanid-aligned) | Lakhmid Kingdom (al-Hira)"
ziyadid_dynasty,existing_polity,Ziyadid Dynasty,,2,arabia|yemen,Ziyadid Dynasty | Ziyadid dynasty (Tihama coast)
sulayhid_dynasty,existing_polity,Sulayhid Dynasty,,2,arabia|yemen,Sulayhid Dynasty | Sulayhid dynasty (Ismaili Shia)
ayyubid_sultanate,existing_polity,Ayyubid Sultanate,,10,arabia|egypt|iraq|levant|yemen|libya|sudan,Ayyubid Sultanate | Ayyubid suzerainty | Ayyubid Sultanate — Saladin; Crusader Wars | Ayyubid (Jazira) | Ayyubid | Ayyubid dynasty (Saladin's brother — conquers Yemen) | Ayyubid (partial) | Ayyubid → Mamluk dynasty (N. Sudan)
fatimid_caliphate,existing_polity,Fatimid Caliphate,,13,arabia|egypt|levant|morocco|algeria|libya|tunisia,Fatimid Caliphate | Fatimid Caliphate — Cairo founded (969); Islamic Golden Age | Fatimid (nominal) | Fatimid suzerainty | Fatimid Caliphate (al-Mahdiyya)
mamluk_sultanate,existing_polity,Mamluk suzerainty,,7,arabia|egypt|levant,Mamluk suzerainty | Bahri Mamluk Sultanate — defeat of Mongols (Ain Jalut 1260); peak power | Burji Mamluk Sultanate — Circassian; Timur invasion; decline | Mamluk Sultanate
zaydi_imamate,polity,Zaydi Imamate,,1,arabia,Zaydi Imamate (revolt)
afsharid_invasion,regime,Afsharid invasion,Afsharid invasion,1,arabia,Afsharid invasion
egyptian_occupation,event,Egyptian occupation,,1,arabia,Egyptian occupation
republic_of_yemen,existing_polity,Republic of Yemen,,2,arabia|yemen,Republic of Yemen | Republic of Yemen (unified)
saudi_arabia,existing_polity,Saudi Arabia,,3,arabia,Saudi Arabia
kingdom_of_urartu,existing_polity,Kingdom of Urartu,,3,armenia|georgia|iran,Kingdom of Urartu | Urartu suzerainty | Urartu
median_kingdom,existing_polity,Median Empire,,3,armenia|azerbaijan|iran,Median Empire | Median Kingdom
kingdom_of_armenia,existing_polity,Artaxiad Armenia,,2,armenia,Artaxiad (Artasiad) Armenia | Arsacid Armenia
bagratid_armenia,existing_polity,Bagratid Armenia,,1,armenia,Bagratid Armenia (capital: Ani)
chobanid_dynasty,existing_polity,Chobanid dynasty,,3,armenia|azerbaijan|iran,Chobanid dynasty | Chobanid / Jalayirid
jalayirid_sultanate,existing_polity,Jalayirid Sultanate,,5,armenia|azerbaijan|iraq|iran,Jalayirid Sultanate
karabakh_khanate,existing_polity,Karabakh Khanate,,1,armenia,Karabakh Khanate
transcaucasian_democratic_federative_republic,existing_polity,Transcaucasian Democratic Federative Republic,,3,armenia|azerbaijan|georgia,Transcaucasian Democratic Federative Republic
cimmerian_scythian_nomads,existing_polity,Cimmerian · Scythian nomads,,2,azerbaijan|georgia,Cimmerian · Scythian nomads
orontid_arsacid_suzerainty,unclassified,Orontid / Arsacid suzerainty,,1,azerbaijan,Orontid (Yervandid) / Arsacid suzerainty
sajid_dynasty,existing_polity,Sajid dynasty,,2,azerbaijan|iran,Sajid dynasty (Arran) | Sajid Dynasty
shirvanshah,event,Shirvanshah,,1,azerbaijan,Shirvanshah (Derbendids) — restored
first_intermediate_period,event,First Intermediate Period,,1,egypt,First Intermediate Period
second_intermediate_period,event,Second Intermediate Period,,1,egypt,Second Intermediate Period — Hyksos (Delta) · Theban 17th (Upper)
new_kingdom_egypt,existing_polity,18th Dynasty,,3,egypt,18th Dynasty — Ahmose I · Thutmose III · Akhenaten · Tutankhamun | 19th Dynasty (Ramessid) — Seti I · Ramesses II · Battle of Kadesh | 20th Dynasty (Ramessid) — Ramesses III · Sea Peoples invasions · decline
22nd_dynasty,regime,22nd Dynasty (nominal),22nd Dynasty,1,egypt,22nd Dynasty (nominal)
meroitic_kingdom,existing_polity,25th Dynasty,,1,egypt,25th Dynasty (Kushite / Nubian) — unified Egypt from the south
ptolemaic_egypt,existing_polity,Ptolemaic dynasty,,4,egypt|levant|libya,Ptolemaic dynasty — Alexandria; Cleopatra VII (last pharaoh) | Ptolemaic (Coele-Syria) | Ptolemaic Egypt
palmyrene_empire,existing_polity,Palmyrene Empire,,2,egypt|levant,Palmyrene Empire (Zenobia)
tulunid_dynasty,existing_polity,Tulunid dynasty,,3,egypt|levant|libya,Tulunid dynasty (semi-autonomous) | Tulunid dynasty
ikhshidid_dynasty,existing_polity,Ikhshidid dynasty,,3,egypt|levant|libya,Ikhshidid dynasty
ali_bey_al_kabir,regime,Ali Bey al-Kabir (brief independence),Ali Bey al-Kabir,1,egypt,Ali Bey al-Kabir (brief independence)
french_occupation,event,French occupation,,1,egypt,French occupation (Napoleon)
muhammad_ali_dynasty,existing_polity,Muhammad Ali dynasty,,2,egypt|sudan,Muhammad Ali dynasty (Khedivate of Egypt) | Muhammad Ali dynasty — Turco-Egyptian Sudan
khedivate_of_egypt,unclassified,Khedivate of Egypt,,1,egypt,Khedivate of Egypt (Ottoman nominal suzerainty)
british_occupation,event,British occupation,,1,egypt,British occupation
kingdom_of_egypt,existing_polity,Kingdom of Egypt,,1,egypt,Kingdom of Egypt (nominal independence; British influence)
republic_of_egypt,existing_polity,Republic of Egypt,,2,egypt,Republic of Egypt | Arab Republic of Egypt
united_arab_republic,existing_polity,United Arab Republic,,2,egypt|levant,United Arab Republic (union with Syria) | United Arab Republic (with Egypt)
colchis_pontus_client_kingdom,regime,Colchis → Pontus client kingdom,Colchis → Pontus client kingdom,1,georgia,Colchis → Pontus client kingdom
kingdom_of_georgia__golden_age,regime,Kingdom of Georgia — Golden Age,Golden Age,1,georgia,Kingdom of Georgia — Golden Age
samtskhe_ottoman_suzerainty,event,Samtskhe → Ottoman suzerainty,,1,georgia,Samtskhe → Ottoman suzerainty
kingdom_of_georgia,polity,Kingdom of Georgia,,1,georgia,Kingdom of Georgia (briefly unified)
sumerian_city_states,existing_polity,Sumerian city-states,,1,iraq,Sumerian city-states
gutian_dynasty,existing_polity,Gutian dynasty,,2,iraq|iran,Gutian dynasty
ur_iii,existing_polity,Third Dynasty of Ur,,2,iraq|iran,Third Dynasty of Ur (Ur III) | Ur III (Neo-Sumerian)
amorite_migrations,event,Amorite migrations,,1,iraq,Amorite migrations
old_babylonian,existing_polity,Old Babylonian,,4,iraq|iran,Old Babylonian (western frontier) | Old Babylonian Empire | Old Babylonian
isin_larsa_period,event,Isin-Larsa period,,2,iraq,Isin-Larsa period
hamdanid_emirate,existing_polity,Hamdanid Emirate,,2,iraq|levant,Hamdanid Emirate (Mosul) | Hamdanid Emirate (Aleppo)
zangid_atabegate,existing_polity,Zangid Atabegate,,2,iraq|levant,Zangid Atabegate (Mosul) | Zangid Atabegate (Aleppo · Mosul)
mongol_conquest_il_khanate,polity,Mongol conquest · Il-Khanate,,1,iraq,Mongol conquest · Il-Khanate
jalayirid_timurid_invasion,regime,Jalayirid · Timurid invasion,Jalayirid · Timurid invasion,1,iraq,Jalayirid · Timurid invasion
buyid_dynasty,existing_polity,Buyid dynasty,,5,iraq|iran,Buyid dynasty | Buyid Dynasty
timurid_invasion,regime,Timurid invasion,Timurid invasion,1,iraq,Timurid invasion
zand_dynasty,existing_polity,Zand dynasty,,3,iraq|iran,Zand dynasty (Basra) | Zand Dynasty
kingdom_of_iraq,existing_polity,Kingdom of Iraq,,1,iraq,Kingdom of Iraq (Hashimite)
republic_of_iraq,existing_polity,Republic of Iraq,,3,iraq,Republic of Iraq (1st) | Republic of Iraq
isil_occupation,event,ISIL occupation,,2,iraq,ISIL occupation (partial) | ISIL occupation (Anbar)
egyptian_new_kingdom,existing_polity,Egyptian New Kingdom,,4,levant|sudan,Egyptian New Kingdom (coastal) | Egyptian New Kingdom | Egyptian New Kingdom — Nubia (Kush as vassal)
phoenician_states,existing_polity,Phoenician city-states,,1,levant,Phoenician city-states (Byblos · Sidon · Tyre)
kingdom_of_israel,existing_polity,United Kingdom · Israel / Judah,,1,levant,United Kingdom · Israel / Judah
kingdom_of_judah,existing_polity,Kingdom of Judah,,1,levant,Kingdom of Judah
babylonian_exile,event,Babylonian exile,,1,levant,Babylonian exile
hasmonean_dynasty,existing_polity,Hasmonean dynasty,,1,levant,Hasmonean dynasty
principality_of_antioch,polity,Principality of Antioch,,1,levant,Principality of Antioch (Crusader)
county_of_tripoli,polity,County of Tripoli,,1,levant,County of Tripoli (Crusader)
kingdom_of_jerusalem,existing_polity,Kingdom of Jerusalem,,1,levant,Kingdom of Jerusalem (Crusader)
syrian_republic,polity,Syrian Republic,,1,levant,Syrian Republic (independence 1946)
lebanese_republic,polity,Lebanese Republic,,1,levant,Lebanese Republic (independence 1943)
kingdom_of_jordan,existing_polity,Hashemite Kingdom of Jordan,,3,levant,Hashemite Kingdom of Jordan (1946) | Hashemite Kingdom of Jordan
state_of_israel,existing_polity,State of Israel,,1,levant,State of Israel (1948)
berber,existing_polity,Berber / Mauretania,,9,morocco|libya,Berber / Mauretania | Berber / Saharan | Berber (Zenata) | Berber (Atlas tribes) | Berber / Libu peoples | Berber / Tuareg tribes | Berber / Tuareg (Ibadi independent) | Berber / Tuareg
carthaginian_influence,polity,Carthaginian influence,,2,morocco|algeria,Carthaginian influence | Carthaginian influence (Ikosim)
mauretania_kingdom,existing_polity,Mauretania Kingdom,,2,morocco|algeria,Mauretania Kingdom
idrisid_dynasty,existing_polity,Idrisid dynasty,,1,morocco,Idrisid dynasty
zirid_dynasty,existing_polity,Zirid / Meknasa,,5,morocco|algeria|libya|tunisia,Zirid / Meknasa | Zirid (Ashir principality) | Zirid dynasty
marinid_dynasty,existing_polity,Marinid dynasty,,3,morocco,Marinid dynasty
hafsid_dynasty,existing_polity,Hafsid,,7,morocco|algeria|libya|tunisia,Hafsid (east fringe) | Hafsid (nominal suzerainty) | Hafsid dynasty (Constantine) | Hafsid dynasty (–1574) | Hafsid dynasty
saadian_dynasty,existing_polity,Saadian dynasty,,3,morocco,"Saadian dynasty (rising) | Saadian dynasty — unified Morocco, capital Marrakesh (1549) | Saadian dynasty"
sa_di_fragmentation,event,Sa'di fragmentation,,1,morocco,Sa'di fragmentation
alawite_dynasty,existing_polity,Alawite dynasty,,4,morocco,"Alawite dynasty (Sharifs of Morocco) — unified Morocco, Marrakesh then Fes as capital | Alawite / Saharan tribal | Alawite dynasty | Alawite (Tafilalet — dynasty's origin)"
french_protectorate_of_morocco,polity,French Protectorate of Morocco,,1,morocco,French Protectorate of Morocco
kingdom_of_morocco,polity,Kingdom of Morocco,,1,morocco,Kingdom of Morocco (independence 1956)
qataban_declining,event,Qataban (declining,,1,yemen,Qataban (declining — absorbed by Himyar)
rasulid_dynasty_sunni__golden_age_of_medieval_yemen,regime,Rasulid dynasty (Sunni — golden age of medieval Yemen),golden age of medieval Yemen),1,yemen,Rasulid dynasty (Sunni — golden age of medieval Yemen)
north_yemen_civil_war,event,North Yemen Civil War,,1,yemen,North Yemen Civil War (royalists vs republicans)
south_yemen_secession_attempt,event,South Yemen secession attempt,,1,yemen,South Yemen secession attempt (civil war)
yemeni_revolution,event,Yemeni Revolution,,1,yemen,Yemeni Revolution (Arab Spring)
yemeni_civil_war,event,Yemeni Civil War,,1,yemen,Yemeni Civil War (Houthi vs government · Saudi intervention)
numidia,existing_polity,Numidia,,5,algeria|libya|tunisia,Numidia (Massinissa) | Roman Numidia (Africa Proconsularis) | Numidia (partial) | Berber / Numidian peoples | Numidian hinterland
rustamid_dynasty,existing_polity,Rustamid dynasty,,1,algeria,"Rustamid dynasty (Tiaret, Ibadi)"
aghlabid_dynasty,existing_polity,Aghlabid dynasty,,3,algeria|libya|tunisia,Aghlabid dynasty | Aghlabid dynasty (capital: Kairouan)
zayyanid_suzerainty,regime,Zayyanid suzerainty (coastal),Zayyanid suzerainty,1,algeria,Zayyanid suzerainty (coastal)
banu_ghaniya,existing_polity,Banu Ghaniya,,3,algeria|libya|tunisia,Banu Ghaniya (Balearic Almoravid remnants) | Banu Ghaniya | Banu Ghaniya (Almoravid rebels)
spanish_oran,event,Spanish Oran,,1,algeria,Spanish Oran (restored 1732–1792)
french_algeria,event,French Algeria,,1,algeria,French Algeria — conquest
ait_abbas_kabylie_resistance,unclassified,Aït Abbas / Kabylie resistance,,1,algeria,Aït Abbas / Kabylie resistance
vichy_france,existing_polity,Vichy France / Free France,,1,algeria,Vichy France / Free France
algerian_war_of_independence,event,Algerian War of Independence,,1,algeria,Algerian War of Independence
algerian_civil_war,event,Algerian Civil War,,1,algeria,Algerian Civil War (Black Decade)
carthaginian_suzerainty,polity,Carthaginian suzerainty,,1,libya,Carthaginian suzerainty
muhallabid_governors,existing_polity,Muhallabid governors,,2,libya|tunisia,Muhallabid governors
british_military_administration,existing_polity,British Military Administration,,3,libya|malaysia_singapore_brunei,British Military Administration
ntc_first_civil_war,event,NTC / First Civil War,,2,libya,NTC / First Civil War
contested_lna_influenced,unclassified,Contested / LNA-influenced,,1,libya,Contested / LNA-influenced
alwa,event,Alwa,,1,sudan,Alwa (forming)
roman_client_nobatia_forming,regime,Roman client / Nobatia forming,Roman client / Nobatia forming,1,sudan,Roman client / Nobatia forming
alwa_kingdom,polity,Alwa Kingdom,,1,sudan,Alwa Kingdom (forming)
makuria_kingdom,existing_polity,Makuria / Dongola,,3,sudan,Makuria / Dongola (Christian) | Makuria (southern territory) | Makuria (Dongola) — Baqt Treaty
kanem_empire,existing_polity,Kanem Empire,,3,sudan|west_africa,Kanem Empire (eastern influence) | Kanem Empire · Daju | Kanem Empire (Lake Chad basin)
makuria_banu_kanz,event,Makuria · Banu Kanz,,1,sudan,Makuria · Banu Kanz (forming)
dongola_kingdom,polity,Dongola Kingdom,,1,sudan,Dongola Kingdom (declining)
alwa_declining_funj_forming,event,Alwa declining → Funj forming,,1,sudan,Alwa declining → Funj forming
funj_sultanate,existing_polity,Funj Sultanate,,1,sudan,Funj Sultanate (Sennar Sultanate)
darfur_sultanate,existing_polity,Darfur Sultanate,,1,sudan,Darfur Sultanate (Keira dynasty)
mahdist_state,existing_polity,Mahdist State,,1,sudan,Mahdist State (Muhammad Ahmad · Khalifa Abdallahi)
republic_of_sudan,polity,Republic of Sudan,,2,sudan,Republic of Sudan (independence 1956) | Republic of Sudan — Sudan civil war
south_sudanese_civil_war,event,South Sudanese civil war,,1,sudan,South Sudanese civil war
french_protectorate_of_tunisia,polity,French Protectorate of Tunisia,,1,tunisia,French Protectorate of Tunisia
axis_occupation,event,Axis occupation,,1,tunisia,Axis occupation (Vichy → German)
french_protectorate_restored,polity,French Protectorate restored,,1,tunisia,French Protectorate restored
first_nations_inuit_metis,unclassified,First Nations · Inuit · Métis,,1,canada,First Nations · Inuit · Métis — Haida · Cree · Blackfoot · Dene
iroquois_confederacy,existing_polity,First Nations,,2,canada|united_states,First Nations — Iroquois · Algonquin · Huron-Wendat | Iroquois Confederacy
first_nations,unclassified,First Nations,,1,canada,First Nations — Miꞌkmaq · Beothuk
rupert_land,existing_polity,Rupert's Land,,3,canada,"Rupert's Land (HBC, 1670–) | Rupert's Land (HBC)"
new_france,existing_polity,New France,,3,canada|united_states,New France (Nouvelle-France) | Acadia (French) | New France — Louisiana
thirteen_colonies,existing_polity,Newfoundland Colony,,7,canada|united_states,Newfoundland Colony (English) | Province of Quebec (1763–1791) | Upper Canada (Ontario) | Province of Quebec | Lower Canada (Québec) | Nova Scotia (1710–) | Thirteen Colonies (British)
new_brunswick,unclassified,New Brunswick,,1,canada,New Brunswick (1784–)
prince_edward_island,unclassified,Prince Edward Island,,1,canada,Prince Edward Island (1769–)
british_columbia_colony,polity,British Columbia Colony,,1,canada,British Columbia Colony
province_of_canada,unclassified,Province of Canada,,1,canada,"Province of Canada (United, 1841–1867)"
maritime_colonies,unclassified,Maritime colonies,,1,canada,Maritime colonies
dominion_of_canada,existing_polity,Manitoba · BC · Saskatchewan/Alberta,,4,canada,"Manitoba (1870) · BC (1871) · Saskatchewan/Alberta (1905) | Dominion of Canada (1867–) | Founding provinces (NS, NB, 1867) | Dominion of Canada — World Wars · Westminster Statute (1931)"
pei_newfoundland,event,PEI · Newfoundland,,1,canada,PEI (1873) · Newfoundland (1949)
canada,existing_polity,Canada,,1,canada,Canada — Constitution Act 1982 · Nunavut (1999) · 10 provinces + 3 territories
mississippian_culture,existing_polity,Mississippian Culture,,2,united_states,Mississippian Culture — Cahokia | Mississippian · Siouan peoples
cherokee_nation,existing_polity,Cherokee · Creek · Seminole,,1,united_states,Cherokee · Creek · Seminole
ancestral_pueblo,existing_polity,Ancestral Puebloans · Navajo · Apache,,1,united_states,Ancestral Puebloans · Navajo · Apache
yupik_inuit_aleut_peoples,people,Yupik · Inuit · Aleut peoples,,1,united_states,Yupik · Inuit · Aleut peoples
hawaii_kingdom,existing_polity,Native Hawaiian,,6,united_states|oceania,Native Hawaiian (Polynesian settlement c. 1000) | Kingdom of Hawaiʻi (1795–) | Kingdom of Hawaiʻi | Kingdom of Hawaiʻi (overthrown 1893)
jamestown_colony,existing_polity,Jamestown,,1,united_states,Jamestown (1607)
plymouth_colony,existing_polity,Plymouth,,1,united_states,Plymouth (1620)
new_amsterdam,existing_polity,New Amsterdam,,1,united_states,New Amsterdam (Dutch)
spanish_florida,existing_polity,Spanish Florida,,1,united_states,Spanish Florida
indigenous_peoples,people,Indigenous peoples,,1,united_states,Indigenous peoples
native_hawaiian_kingdoms,unclassified,Native Hawaiian kingdoms,,1,united_states,Native Hawaiian kingdoms
louisiana_territory,existing_polity,Louisiana Territory,,2,united_states,Louisiana Territory (French) | Louisiana (French again)
louisiana,unclassified,Louisiana,,1,united_states,Louisiana (Spanish)
hawaiian_chiefdoms,unclassified,Hawaiian chiefdoms,,1,united_states,Hawaiian chiefdoms
united_states,existing_polity,United States of America,,13,united_states,United States of America (1776–) | Louisiana Purchase (1803) → US territory | United States | Indian Removal · Trail of Tears · Sioux Wars | Mexican Cession → US territory | Union (United States) | Union territories | Alaska Purchase (1867) → US territory | Alaska Territory | Hawaii Territory (1898–) | United States of America (50 states)
texas_republic,existing_polity,Republic of Texas,,1,united_states,Republic of Texas (1836–1846)
california_republic,existing_polity,California Republic,,1,united_states,California Republic (1846)
confederate_states,existing_polity,Confederate States of America,,1,united_states,Confederate States of America (1861–1865)
hawaii_republic,existing_polity,Republic of Hawaiʻi,,2,united_states|oceania,Republic of Hawaiʻi (1894–1898) | Republic of Hawaiʻi
lullubi_kingdom,existing_polity,Lullubi Kingdom,,1,iran,Lullubi Kingdom
kassite_babylon,existing_polity,Kassite Babylon,,1,iran,Kassite Babylon
proto_elamite,existing_polity,Proto-Elamite,,1,iran,Proto-Elamite
elam,existing_polity,Elam,,3,iran,Elam | Elam (continued) | Elam / coastal tribes
marhashi_kingdom,existing_polity,Marhashi,,1,iran,Marhashi
mannai_kingdom,existing_polity,Mannai Kingdom,,1,iran,Mannai Kingdom
anshan_kingdom,existing_polity,Anshan Kingdom,,1,iran,Anshan Kingdom
kidarite_kingdom,existing_polity,Kidarite / Chionite,,1,iran,Kidarite / Chionite
hephthalite_empire,existing_polity,Hephthalite Empire,,4,iran|india|pakistan,Hephthalite Empire | Hephthalites — Alchon Huns (Toramana · Mihirakula) | Alchon Huns (Hephthalites) | Alchon Huns (declining)
dabuyid_dynasty,existing_polity,Dabuyid Dynasty,,1,iran,Dabuyid Dynasty
bavandid_dynasty,existing_polity,Bavandid Dynasty,,3,iran,Bavandid Dynasty | Bavandid / Paduspanid | Bavandid / Maraashi
rawwadid_dynasty,existing_polity,Rawwadid Dynasty,,1,iran,Rawwadid Dynasty
dulafid_dynasty,existing_polity,Dulafid Dynasty,,1,iran,Dulafid Dynasty
ziyarid_dynasty,existing_polity,Ziyarid Dynasty,,1,iran,Ziyarid Dynasty
kakuyid_dynasty,existing_polity,Kakuyid Dynasty,,1,iran,Kakuyid Dynasty
eldiguzid_dynasty,existing_polity,Ildeguzids,,1,iran,Ildeguzids (Eldiguzids)
zengid_dynasty,existing_polity,Zengid Dynasty,,1,iran,Zengid Dynasty
salgurid_dynasty,existing_polity,Salgurid Dynasty,,1,iran,Salgurid Dynasty (Kerman)
khalji_dynasty,existing_polity,Khalji Dynasty,,1,iran,Khalji Dynasty
karkiya_dynasty,existing_polity,Kar-Kiya Dynasty,,1,iran,Kar-Kiya Dynasty
injuid_dynasty,existing_polity,Injuid / Muzaffarid,,2,iran,Injuid / Muzaffarid | Inju / Muzaffarid
hormuz_kingdom,existing_polity,Hormuz Kingdom,,1,iran,Hormuz Kingdom
kartid_dynasty,existing_polity,Kartid / Sarbadaran,,2,iran,Kartid / Sarbadaran | Kartid Dynasty
kalat_khanate,existing_polity,Kalat Khanate,,1,iran,Kalat Khanate
british_india_sphere,unclassified,British India sphere,,1,iran,British India sphere
pahlavi_dynasty,existing_polity,Pahlavi Dynasty,,2,iran,Pahlavi Dynasty
islamic_republic_iran,existing_polity,Islamic Republic of Iran,,1,iran,Islamic Republic of Iran
late_vedic_period,event,Late Vedic period,,1,india,Late Vedic period
nanda_empire,existing_polity,Nanda Empire,,2,india|pakistan,Nanda Empire
satavahana_empire,existing_polity,Satavahana Dynasty,,3,india,Satavahana Dynasty (emerging) | Satavahana Dynasty — Deccan overlords | Satavahana Dynasty (declining)
sangam_period__chola_pandya_chera,regime,Sangam period (c.300 BCE – 200 CE) — Chola · Pandya · Chera,Chola · Pandya · Chera,2,india,Sangam period (c.300 BCE – 200 CE) — Chola · Pandya · Chera | Sangam period — Chola · Pandya · Chera
shunga_dynasty,existing_polity,Shunga Dynasty,,2,india|pakistan,Shunga Dynasty | Shunga Dynasty (upper Sindh)
kamarupa_kingdom,existing_polity,Kamarupa Kingdom,,2,india,Kamarupa Kingdom (Assam / NE India) | Kamarupa Kingdom (Bhaskaravarman — Harsha's ally)
sangam_period,event,Sangam period,,1,india,Sangam period (ending c.200 CE)
chola_empire,existing_polity,Chola (early,,5,india|sri_lanka,Chola (early — Sangam period) | Chola Empire (re-emerging under Vijayalaya) | Chola Empire — Rajaraja I · Rajendra I · maritime empire | Chola Empire (declining) | Chola Empire (conquest of Anuradhapura)
pandya_dynasty,existing_polity,Pandya Dynasty,,3,india,Pandya Dynasty | Pandya Dynasty (Madurai) | Pandya Dynasty (resurgent)
gupta_empire,existing_polity,Gupta Empire,,2,india|pakistan,Gupta Empire — Golden Age of India | Gupta Empire (Punjab frontier)
vakataka_dynasty,existing_polity,Vakataka Dynasty,,1,india,Vakataka Dynasty
kadamba_dynasty,existing_polity,Kadamba Dynasty,,1,india,Kadamba Dynasty
kalabhra_interregnum,event,Kalabhra interregnum,,1,india,Kalabhra interregnum
harsha_empire,existing_polity,Vardhana dynasty,,2,india|pakistan,Vardhana dynasty — Harsha (Kannauj) | Vardhana (Harsha) dynasty
chalukya_dynasty,existing_polity,Chalukya Dynasty,,1,india,Chalukya Dynasty (Badami) — Pulakeshin II defeated Harsha
pallava_dynasty,existing_polity,Pallava Dynasty,,1,india,Pallava Dynasty (Kanchipuram)
pratihara_dynasty,existing_polity,Gurjara-Pratihara Dynasty,,4,india|pakistan,Gurjara-Pratihara Dynasty (Gujarat · Rajasthan) | Gurjara-Pratihara Dynasty — Kannauj hegemon · Tripartite Struggle | Pratihara declining → Rajput fragmentation | Pratihara Dynasty — repelled Arab invasions
pala_empire,existing_polity,Pala Empire,,2,india,Pala Empire (Bihar & Bengal) | Pala Empire (declining)
rashtrakuta_dynasty,existing_polity,Rashtrakuta Dynasty,,1,india,Rashtrakuta Dynasty — Ellora · Kailasa temple
sena_dynasty,existing_polity,Sena Dynasty,,1,india,Sena Dynasty
western_chalukya,existing_polity,Western Chalukya Empire,,1,india,Western Chalukya Empire (Kalyani)
yadava_dynasty,existing_polity,Yadava dynasty,,1,india,Yadava dynasty (Devagiri)
kakatiya_dynasty,existing_polity,Kakatiya Dynasty,,1,india,Kakatiya Dynasty (Warangal)
gajapati_dynasty,existing_polity,Gajapati dynasty,,1,india,Gajapati dynasty (Odisha)
hoysala_dynasty,existing_polity,Hoysala Empire,,1,india,Hoysala Empire (Belur · Halebidu)
madurai_sultanate,existing_polity,Madurai Sultanate,,1,india,Madurai Sultanate
gujarat_sultanate,existing_polity,Malwa Sultanate · Gujarat Sultanate · Multan Emirate,,1,india,Malwa Sultanate · Gujarat Sultanate · Multan Emirate
mewar_kingdom,polity,Mewar Kingdom,,1,india,Mewar Kingdom (Rajput resistance)
jaunpur_sultanate,existing_polity,Jaunpur Sultanate,,1,india,Jaunpur Sultanate
bengal_sultanate,existing_polity,Bengal Sultanate,,2,india,Bengal Sultanate | Bengal Sultanate (to 1576)
bahmani_sultanate,existing_polity,Bahmani Sultanate,,1,india,Bahmani Sultanate
deccan_sultanates,event,→ Deccan Sultanates,,1,india,→ Deccan Sultanates (Bijapur · Golconda · Ahmadnagar · Bidar · Berar)
vijayanagara_empire,existing_polity,Vijayanagara Empire,,2,india,Vijayanagara Empire — last great Hindu empire of South India | Vijayanagara (Aravidu dynasty — declining)
babur_battle_of_panipat_humayun,event,Babur → Battle of Panipat → Humayun,,1,india,Babur → Battle of Panipat (1526) → Humayun
sur_empire,existing_polity,Sur Empire,,1,india,Sur Empire (Sher Shah Suri)
mysore_kingdom,existing_polity,Mysore Kingdom,,3,india,Mysore Kingdom (Wodeyar) | Mysore Kingdom | Mysore Kingdom — Hyder Ali · Tipu Sultan
maratha_empire,existing_polity,Maratha Empire (rising,,5,india,Maratha Empire (rising — Shivaji) | Maratha Empire (Peshwa dominance) | Maratha Empire — controls Delhi (from 1771) | Maratha Empire (Deccan heartland) | Maratha Empire (southern campaigns)
bengal_nawabs,event,Bengal Nawabs,,1,india,Bengal Nawabs (Murshid Quli Khan → Siraj ud-Daulah)
hyderabad_state,existing_polity,Hyderabad (Nizam,,1,india,Hyderabad (Nizam — Asaf Jahi dynasty)
carnatic,event,Carnatic,,1,india,Carnatic — Anglo-French wars
pakistan,existing_polity,Pakistan,,4,india|pakistan,Pakistan (West Pakistan) | East Pakistan (1947–1971) | Dominion of Pakistan (West Pakistan) | Islamic Republic of Pakistan
vedic_age,event,Vedic Age,,1,pakistan,Vedic Age (early / late) — Aryan expansion
kashmir,event,Kashmir,,1,pakistan,Kashmir (Karkota → Utpala → Lohara dynasties)
kalhora_dynasty_sindh__mughal_vassals_independent,regime,Kalhora dynasty (Sindh — Mughal vassals → independent),Mughal vassals → independent),1,pakistan,Kalhora dynasty (Sindh — Mughal vassals → independent)
sur_dynasty,regime,Sur dynasty (Afghan interregnum),Sur dynasty,1,pakistan,Sur dynasty (Afghan interregnum)
south_indian_invasions,regime,South Indian invasions (Chola · Pandya · Pallava raids),South Indian invasions,1,sri_lanka,South Indian invasions (Chola · Pandya · Pallava raids)
ruhuna,unclassified,Ruhuna,,2,sri_lanka,Ruhuna (refuge for Sinhalese kings during invasions) | Ruhuna (declining as separate entity)
parakramabahu_i_golden_age,event,Parakramabahu I (golden age,,1,sri_lanka,Parakramabahu I (golden age — unifier)
jaffna_kingdom_tamil,polity,Jaffna kingdom (Tamil,,1,sri_lanka,Jaffna kingdom (Tamil — declining under Portuguese pressure)
kandy_kingdom_independent,polity,Kandy kingdom (independent,,1,sri_lanka,Kandy kingdom (independent — resists all three colonial powers)
sri_lankan_civil_war,event,Sri Lankan Civil War,,1,sri_lanka,Sri Lankan Civil War (Sinhalese vs Tamil LTTE)
post_war_sri_lanka,event,Post-war Sri Lanka,,1,sri_lanka,Post-war Sri Lanka
kahuripan_kediri_kingdom,polity,Kahuripan → Kediri kingdom,,1,indonesia,Kahuripan → Kediri kingdom (East Java)
srivijaya,regime,Srivijaya (declining after Chola raids),Srivijaya,1,indonesia,Srivijaya (declining after Chola raids)
